id,dist
170,0.348335975
171,0.348335975
172,0.348335975
173,0.348335975
174,0.348335975
175,0.33936932
176,0.33936932
177,0.401942143
178,0.401942143
179,0.401942143
180,0.401942143
181,0.401942143
182,0.401942143
183,0.401942143
184,0.401942143
185,0.401942143
186,0.401942143
187,0.401942143
188,0.401942143
189,0.339302639
190,0.339302639
191,0.339302639
192,0.339302639
193,0.339302639
194,0.254733966
195,0.254733966
196,0.254733966
197,0.254733966
198,0.254733966
199,0.254733966
200,0.254733966
201,0.254733966
202,0.254733966
203,0.254733966
204,0.254733966
205,0.254733966
206,0.254733966
207,0.254733966
208,0.254733966
209,0.254733966
210,0.254733966
211,0.254733966
212,0.254733966
213,0.254733966
214,0.254733966
215,0.254733966
216,0.254733966
217,0.254733966
218,0.254733966
219,0.254733966
220,0.254733966
221,0.254733966
222,0.254733966
223,0.254733966
224,0.254733966
225,0.254733966
226,0.254733966
227,0.254733966
228,0.254733966
229,0.254733966
230,0.254733966
231,0.254733966
232,0.254733966
233,0.254733966
234,0.254733966
235,0.254733966
236,0.254733966
237,0.254733966
238,0.254733966
239,0.254733966
240,0.254733966
241,0.254733966
242,0.254733966
243,0.254733966
244,0.254733966
245,0.254733966
246,0.254733966
247,0.254733966
248,0.254733966
249,0.254733966
250,0.254733966
251,0.254733966
252,0.254733966
253,0.254733966
254,0.254733966
255,0.254733966
256,0.254733966
257,0.254733966
258,0.254733966
259,0.254733966
260,0.254733966
261,0.254733966
262,0.254733966
263,0.254733966
264,0.254733966
265,0.254733966
266,0.254733966
267,0.254733966
268,0.254733966
269,0.254733966
270,0.254733966
271,0.254733966
272,0.254733966
273,0.254733966
274,0.254733966
275,0.254733966
276,0.254733966
277,0.254733966
278,0.254733966
279,0.254733966
280,0.254733966
281,0.254733966
282,0.458409588
283,0.458409588
284,0.458409588
285,0.669008646
286,0.216180994
287,0.216180994
288,0.478794418
289,0.300164577
290,0.300164577
291,0.300164577
292,0.430817554
293,0.430817554
294,0.430817554
295,0.430817554
296,0.430817554
297,0.430817554
298,0.430817554
299,0.430817554
300,0.430817554
301,0.430817554
302,0.430817554
303,0.430817554
304,0.107018894
305,0.107018894
306,0.107018894
307,0.107018894
308,0.107018894
309,0.107018894
310,0.107018894
311,0.107018894
312,0.107018894
313,0.107018894
314,0.107018894
315,0.227368474
316,0.227368474
317,0.227368474
318,0.107018894
319,0.339302639
320,0.419529885
321,0.419529885
322,0.419529885
323,0.419529885
324,0.419529885
325,0.419529885
326,0.419529885
327,0.419529885
328,0.419529885
329,0.419529885
330,0.419529885
331,0.419529885
332,0.419529885
333,0.419529885
334,0.419529885
335,0.419529885
336,0.419529885
337,0.419529885
338,0.419529885
339,0.419529885
340,0.216180994
341,0.458409588
342,0.20768705
343,0.20768705
344,0.20768705
345,0.20768705
346,0.20768705
347,0.20768705
348,0.377349943
349,0.377349943
350,0.458409588
351,0.458409588
352,0.458409588
353,0.219435254
354,0.458409588
355,0.237380164
356,0.237380164
357,0.237380164
358,0.237380164
359,0.205428
360,0.772238974
361,0.772238974
362,0.772238974
363,0.237380164
364,0.237380164
365,0.237380164
366,0.772238974
367,0.772238974
368,0.772238974
369,0.772238974
370,0.237380164
371,0.237380164
372,0.772238974
373,0.772238974
374,0.772238974
375,0.772238974
376,0.772238974
377,0.772238974
378,0.772238974
379,0.772238974
380,0.772238974
381,0.332294558
382,0.332294558
383,0.332294558
384,0.332294558
385,0.332294558
386,0.332294558
387,0.332294558
388,0.332294558
389,0.332294558
390,0.332294558
391,0.201592946
392,0.396944127
393,0.401942143
394,0.401942143
395,0.401942143
396,0.401942143
397,0.401942143
398,0.401942143
399,0.401942143
400,0.401942143
401,0.4745295
402,0.4745295
403,0.4745295
404,0.4745295
405,0.4745295
406,0.4745295
407,0.4745295
408,0.401942143
409,0.154043192
410,0.401942143
411,0.717021703
412,0.717021703
413,0.717021703
414,0.717021703
415,0.321719432
416,0.321719432
417,0.446494317
418,1.08988987
419,1.08988987
420,1.08988987
421,0.154043192
422,0.154043192
423,0.154043192
424,0.173133101
425,0.154043192
426,0.173133101
427,0.173133101
428,0.55340218
429,0.55340218
430,0.55340218
431,0.55340218
432,0.55340218
433,1.08988987
434,1.546017819
435,0.410575583
436,0.410575583
437,0.410575583
438,0.410575583
439,0.167270634
440,0.094383787
441,0.321719432
442,0.620372745
443,0.620372745
444,0.419529885
445,0.419529885
446,0.419529885
447,0.419529885
448,0.419529885
449,0.419529885
450,0.419529885
451,0.419529885
452,0.419529885
453,0.419529885
454,0.419529885
455,0.419529885
456,0.419529885
457,0.419529885
458,0.419529885
459,0.419529885
460,0.098974997
461,0.33936932
462,0.33936932
463,0.33936932
464,0.33936932
465,0.33936932
466,0.33936932
467,0.33936932
468,0.33936932
469,0.33936932
470,0.33936932
471,0.33936932
472,0.33936932
473,0.33936932
474,0.33936932
475,0.33936932
476,0.33936932
477,0.33936932
478,0.33936932
479,0.33936932
480,0.33936932
481,0.33936932
482,0.33936932
483,0.33936932
484,0.33936932
485,0.33936932
486,0.33936932
487,0.33936932
488,0.33936932
489,0.33936932
490,0.33936932
491,0.33936932
492,0.33936932
493,0.33936932
494,0.33936932
495,0.33936932
496,0.384776004
497,0.401942143
498,0.401942143
499,0.401942143
500,0.401942143
501,0.401942143
502,0.401942143
503,0.401942143
504,0.401942143
505,0.321719432
506,0.321719432
507,0.401942143
508,0.401942143
509,0.321719432
510,0.321719432
511,0.401942143
512,0.401942143
513,0.321719432
514,0.401942143
515,0.321719432
516,0.321719432
517,0.321719432
518,0.321719432
519,0.741408603
520,0.572079245
521,0.741408603
522,0.741408603
523,0.614505706
524,0.396944127
525,0.396944127
526,0.396944127
527,0.620372745
528,0.620372745
529,0.620372745
530,0.620372745
531,0.136850172
532,0.136850172
533,0.237380164
534,0.237380164
535,0.237380164
536,0.237380164
537,0.237380164
538,0.446494317
539,0.446494317
540,0.446494317
541,0.446494317
542,0.446494317
543,0.446494317
544,0.446494317
545,0.446494317
546,0.446494317
547,0.446494317
548,0.446494317
549,0.446494317
550,0.446494317
551,0.446494317
552,0.446494317
553,0.446494317
554,0.565675552
555,0.565675552
556,0.565675552
557,0.565675552
558,0.565675552
559,0.565675552
560,0.565675552
561,0.232381227
562,0.232381227
563,0.232381227
564,0.201592946
565,0.608950177
566,0.171208164
567,0.4745295
568,0.276281144
569,0.276281144
570,0.276281144
571,0.276281144
572,0.446494317
573,0.446494317
574,0.446494317
575,0.446494317
576,0.446494317
577,0.446494317
578,0.446494317
579,0.446494317
580,0.446494317
581,0.446494317
582,0.446494317
583,0.216180994
584,0.216180994
585,0.216180994
586,0.094383787
587,0.094383787
588,0.154043192
589,0.154043192
590,0.094383787
591,1.546017819
592,1.546017819
593,1.546017819
594,1.546017819
595,1.546017819
596,1.546017819
597,0.572079245
598,0.572079245
599,1.546017819
600,1.546017819
601,1.546017819
602,1.546017819
603,1.546017819
604,1.546017819
605,1.546017819
606,1.546017819
607,0.176331687
608,1.546017819
609,1.546017819
610,1.546017819
611,1.546017819
612,1.546017819
613,0.431124273
614,0.431124273
615,0.431124273
616,0.431124273
617,0.431124273
618,0.431124273
619,0.570912517
620,0.570912517
621,0.570912517
622,0.570912517
623,0.570912517
624,0.570912517
625,0.215171714
626,0.215171714
627,0.215171714
628,0.215171714
629,0.215171714
630,0.215171714
631,0.215171714
632,0.215171714
633,0.215171714
634,0.4745295
635,0.4745295
636,0.4745295
637,0.4745295
638,0.136850172
639,0.430817554
640,0.430817554
641,0.608950177
642,0.608950177
643,0.608950177
644,0.608950177
645,0.608950177
646,0.608950177
647,0.608950177
648,0.608950177
649,0.608950177
650,0.608950177
651,0.608950177
652,0.410407588
653,0.55340218
654,0.55340218
655,0.55340218
656,0.55340218
657,0.55340218
658,0.55340218
659,0.55340218
660,0.55340218
661,0.561130375
662,0.561130375
663,0.561130375
664,0.561130375
665,0.561130375
666,0.561130375
667,0.561130375
668,0.561130375
669,0.274501605
670,0.274501605
671,0.339302639
672,0.176331687
673,0.176331687
674,0.176331687
675,0.176331687
676,0.02203172
677,0.02203172
678,0.02203172
679,0.02203172
680,0.330622279
681,0.255947035
682,0.255947035
683,0.237380164
684,0.237380164
685,0.237380164
686,0.232381227
687,0.232381227
688,0.232381227
689,0.232381227
690,0.255947035
691,0.274501605
692,0.274501605
693,0.264674659
694,0.701319798
695,0.223629603
696,0.223629603
697,0.223629603
698,0.264674659
699,0.223629603
700,0.162844724
701,0.162844724
702,0.264674659
703,0.264674659
704,0.701319798
705,0.701319798
706,0.701319798
707,0.701319798
708,0.701319798
709,0.701319798
710,0.701319798
711,0.701319798
712,0.701319798
713,0.701319798
714,0.701319798
715,0.701319798
716,0.701319798
717,0.701319798
718,0.701319798
719,0.701319798
720,0.701319798
721,0.701319798
722,0.701319798
723,0.701319798
724,0.701319798
725,0.701319798
726,0.162844724
727,0.701319798
728,0.701319798
729,0.701319798
730,0.701319798
731,0.701319798
732,0.701319798
733,0.701319798
734,0.701319798
735,0.701319798
736,0.701319798
737,0.162844724
738,0.247780199
739,0.247780199
740,0.211954218
741,0.211954218
742,0.211954218
743,0.211954218
744,0.211954218
745,0.211954218
746,0.211954218
747,0.211954218
748,0.211954218
749,0.247780199
750,0.547161293
751,0.547161293
752,0.204143195
753,0.204143195
754,0.204143195
755,0.204143195
756,0.204143195
757,0.204143195
758,0.204143195
759,0.204143195
760,0.140927514
761,0.140927514
762,0.140927514
763,0.140927514
764,0.140927514
765,0.204143195
766,0.204143195
767,0.204143195
768,0.140927514
769,0.204143195
770,0.204143195
771,0.204143195
772,0.140927514
773,0.140927514
774,0.204143195
775,0.204143195
776,0.204143195
777,0.204143195
778,0.204143195
779,0.204143195
780,0.204143195
781,0.204143195
782,0.204143195
783,0.24578186
784,0.24578186
785,0.223629603
786,0.223629603
787,0.043199743
788,0.097783535
789,0.097783535
790,0.097783535
791,0.097783535
792,0.097783535
793,0.097783535
794,0.097783535
795,0.202822791
796,0.202822791
797,0.202822791
798,0.202822791
799,0.232381227
800,0.232381227
801,0.232381227
802,0.232381227
803,0.232381227
804,0.232381227
805,0.232381227
806,0.232381227
807,0.232381227
808,0.232381227
809,0.232381227
810,0.232381227
811,0.232381227
812,0.232381227
813,0.232381227
814,0.232381227
815,0.232381227
816,0.232381227
817,0.232381227
818,0.232381227
819,0.232381227
820,0.232381227
821,0.232381227
822,0.232381227
823,0.850495091
824,0.232381227
825,0.232381227
826,0.232381227
827,0.232381227
828,0.232381227
829,0.232381227
830,0.232381227
831,0.232381227
832,0.850495091
833,0.232381227
834,0.232381227
835,0.232381227
836,0.232381227
837,0.232381227
838,0.232381227
839,0.232381227
840,0.232381227
841,0.12334065
842,0.12334065
843,0.669008646
844,0.669008646
845,0.306836852
846,0.669008646
847,0.669008646
848,0.295909466
849,0.373653029
850,0.850495091
851,0.408363063
852,0.408363063
853,0.408363063
854,0.408363063
855,0.592285951
856,0.346239746
857,0.592285951
858,0.592285951
859,0.592285951
860,0.592285951
861,0.592285951
862,0.565675552
863,0.205428
864,0.426795741
865,0.426795741
866,0.325300397
867,0.325300397
868,0.325300397
869,0.425990557
870,0.425990557
871,0.377125373
872,0.425990557
873,0.425990557
874,0.377125373
875,0.425990557
876,0.425990557
877,0.425990557
878,0.425990557
879,0.377125373
880,0.377125373
881,0.173133101
882,0.173133101
883,0.572079245
884,0.572079245
885,0.572079245
886,0.572079245
887,0.572079245
888,0.217934612
889,0.217934612
890,0.217934612
891,0.217934612
892,0.496466445
893,0.33936932
894,0.74320987
895,0.74320987
896,0.74320987
897,0.232381227
898,0.232381227
899,0.232381227
900,0.232381227
901,0.232381227
902,0.232381227
903,0.232381227
904,0.232381227
905,0.439560133
906,0.439560133
907,0.439560133
908,0.439560133
909,0.439560133
910,0.166466044
911,0.166466044
912,0.105995928
913,0.12334065
914,0.12334065
915,0.167270634
916,0.167270634
917,0.167270634
918,0.167270634
919,0.167270634
920,0.167270634
921,0.167270634
922,0.167270634
923,0.167270634
924,0.167270634
925,0.167270634
926,0.170333028
927,0.176331687
928,0.176331687
929,0.176331687
930,0.176331687
931,0.176331687
932,0.176331687
933,0.176331687
934,0.176331687
935,0.223422931
936,0.223422931
937,0.176331687
938,0.223422931
939,0.223422931
940,0.223422931
941,0.223422931
942,0.223422931
943,0.223422931
944,0.223422931
945,0.176331687
946,0.176331687
947,0.223422931
948,0.223422931
949,0.223422931
950,0.55340218
951,0.55340218
952,0.55340218
953,0.55340218
954,0.55340218
955,0.55340218
956,0.55340218
957,0.55340218
958,0.55340218
959,0.55340218
960,0.55340218
961,0.55340218
962,0.55340218
963,0.55340218
964,0.55340218
965,0.55340218
966,0.55340218
967,0.281724525
968,0.350804458
969,0.410575583
970,0.410575583
971,0.410575583
972,0.410575583
973,0.392903166
974,0.392903166
975,0.392903166
976,0.097783535
977,0.392903166
978,0.097783535
979,0.097783535
980,0.097783535
981,0.097783535
982,0.37873035
983,0.37873035
984,0.097783535
985,0.097783535
986,0.392903166
987,0.097783535
988,0.097783535
989,0.097783535
990,0.097783535
991,0.097783535
992,0.295909466
993,0.723514863
994,0.723514863
995,0.723514863
996,0.723514863
997,0.723514863
998,0.723514863
999,0.723514863
1000,0.242475527
1001,0.242475527
1002,0.242475527
1003,0.242475527
1004,0.242475527
1005,0.242475527
1006,0.242475527
1007,0.242475527
1008,0.242475527
1009,0.074360688
1010,0.602855986
1011,0.602855986
1012,0.602855986
1013,0.602855986
1014,0.602855986
1015,0.602855986
1016,0.035562775
1017,0.408363063
1018,0.408363063
1019,0.217582698
1020,0.217582698
1021,0.217582698
1022,0.217582698
1023,0.217582698
1024,0.217582698
1025,0.217582698
1026,0.217582698
1027,0.217582698
1028,0.217582698
1029,0.217582698
1030,0.217582698
1031,0.217582698
1032,0.458789126
1033,0.458789126
1034,0.458789126
1035,0.458789126
1036,0.458789126
1037,0.458789126
1038,0.458789126
1039,0.458789126
1040,0.408363063
1041,0.408363063
1042,0.274501605
1043,0.476246033
1044,0.476246033
1045,0.476246033
1046,0.062535117
1047,0.062535117
1048,0.062535117
1049,0.323365664
1050,0.323365664
1051,0.323365664
1052,0.048382183
1053,0.408363063
1054,0.408363063
1055,0.408363063
1056,0.358374132
1057,0.358374132
1058,0.358374132
1059,0.358374132
1060,0.358374132
1061,0.358374132
1062,0.358374132
1063,0.330622279
1064,0.098974997
1065,0.611379305
1066,0.611379305
1067,0.098974997
1068,0.098974997
1069,0.611379305
1070,0.611379305
1071,0.048382183
1072,0.098974997
1073,0.098974997
1074,0.098974997
1075,0.048382183
1076,0.048382183
1077,0.048382183
1078,0.377125373
1079,0.216180994
1080,0.377125373
1081,0.377125373
1082,0.47237295
1083,0.47237295
1084,0.547161293
1085,0.547161293
1086,0.547161293
1087,0.323365664
1088,0.105995928
1089,0.105995928
1090,0.121321292
1091,0.035562775
1092,0.37873035
1093,0.37873035
1094,0.396944127
1095,0.396944127
1096,0.572079245
1097,0.572079245
1098,0.396944127
1099,0.084897561
1100,0.084897561
1101,0.741408603
1102,0.084897561
1103,0.611379305
1104,0.611379305
1105,0.611379305
1106,0.611379305
1107,0.33936932
1108,0.33936932
1109,0.33936932
1110,0.33936932
1111,0.33936932
1112,0.33936932
1113,0.33936932
1114,0.33936932
1115,0.33936932
1116,0.33936932
1117,0.33936932
1118,0.33936932
1119,0.33936932
1120,0.33936932
1121,0.33936932
1122,0.852116995
1123,0.235870735
1124,0.202822791
1125,0.202822791
1126,0.105995928
1127,0.105995928
1128,0.105995928
1129,0.629917532
1130,0.629917532
1131,0.629917532
1132,0.629917532
1133,0.274501605
1134,0.476246033
1135,0.458789126
1136,0.458789126
1137,0.458789126
1138,0.458789126
1139,0.458789126
1140,0.458789126
1141,0.458789126
1142,0.458789126
1143,0.33936932
1144,0.33936932
1145,0.33936932
1146,0.323365664
1147,0.323365664
1148,0.323365664
1149,0.271227247
1150,0.271227247
1151,0.271227247
1152,0.444999343
1153,0.444999343
1154,0.444999343
1155,0.444999343
1156,0.444999343
1157,0.64509844
1158,0.64509844
1159,0.171208164
1160,0.098974997
1161,0.098974997
1162,0.998410603
1163,0.998410603
1164,0.998410603
1165,0.998410603
1166,0.998410603
1167,0.583416575
1168,0.583416575
1169,0.583416575
1170,0.388847638
1171,0.154043192
1172,0.154043192
1173,0.154043192
1174,0.154043192
1175,0.392645932
1176,0.741408603
1177,0.741408603
1178,0.392645932
1179,0.30192604
1180,0.392645932
1181,0.392645932
1182,0.392645932
1183,0.752481763
1184,0.392645932
1185,0.392645932
1186,0.629917532
1187,0.629917532
1188,0.211886652
1189,0.211886652
1190,0.392645932
1191,0.211886652
1192,0.211886652
1193,0.211886652
1194,0.629917532
1195,0.629917532
1196,0.629917532
1197,0.629917532
1198,0.629917532
1199,0.629917532
1200,0.330622279
1201,0.330622279
1202,0.444999343
1203,0.444999343
1204,0.444999343
1205,0.392645932
1206,0.392645932
1207,0.392645932
1208,0.392645932
1209,0.392645932
1210,0.392645932
1211,0.392645932
1212,0.392645932
1213,0.392645932
1214,0.392645932
1215,0.392645932
1216,0.392645932
1217,0.392645932
1218,0.274501605
1219,0.274501605
1220,0.074360688
1221,0.274501605
1222,0.274501605
1223,0.227368474
1224,0.227368474
1225,0.227368474
1226,0.227368474
1227,0.752481763
1228,0.410575583
1229,0.410575583
1230,0.365948289
1231,0.365948289
1232,0.105995928
1233,0.105995928
1234,0.330622279
1235,0.330622279
1236,0.330622279
1237,0.611379305
1238,0.611379305
1239,0.611379305
1240,0.281724525
1241,0.365948289
1242,0.306706264
1243,0.166684046
1244,0.166684046
1245,0.166684046
1246,0.166684046
1247,0.491832731
1248,0.491832731
1249,0.491832731
1250,0.166684046
1251,0.491832731
1252,0.462556863
1253,0.462556863
1254,0.462556863
1255,0.462556863
1256,0.462556863
1257,0.462556863
1258,0.462556863
1259,0.462556863
1260,0.462556863
1261,0.462556863
1262,0.462556863
1263,0.462556863
1264,0.462556863
1265,0.462556863
1266,0.462556863
1267,0.462556863
1268,0.300164577
1269,0.300164577
1270,0.300164577
1271,0.300164577
1272,0.392903166
1273,0.300164577
1274,0.300164577
1275,0.300164577
1276,0.392903166
1277,0.300164577
1278,0.392903166
1279,0.300164577
1280,0.300164577
1281,0.392903166
1282,0.392903166
1283,0.629917532
1284,0.387575384
1285,0.150357582
1286,0.443990934
1287,0.30192604
1288,0.30192604
1289,0.30192604
1290,0.48785026
1291,0.48785026
1292,0.16097972
1293,0.48785026
1294,0.48785026
1295,0.48785026
1296,0.16097972
1297,0.48785026
1298,0.48785026
1299,0.16097972
1300,0.16097972
1301,0.48785026
1302,0.16097972
1303,0.16097972
1304,0.16097972
1305,0.16097972
1306,0.16097972
1307,0.16097972
1308,0.16097972
1309,0.16097972
1310,0.588011022
1311,0.223247181
1312,0.588011022
1313,0.223247181
1314,0.223247181
1315,0.223247181
1316,0.223247181
1317,0.852116995
1318,0.852116995
1319,0.431124273
1320,0.431124273
1321,0.431124273
1322,0.431124273
1323,0.431124273
1324,0.431124273
1325,0.176331687
1326,0.176331687
1327,0.176331687
1328,0.176331687
1329,0.176331687
1330,0.176331687
1331,0.176331687
1332,0.176331687
1333,0.176331687
1334,0.176331687
1335,0.176331687
1336,0.176331687
1337,0.176331687
1338,0.176331687
1339,0.176331687
1340,0.176331687
1341,0.176331687
1342,0.176331687
1343,0.408363063
1344,0.64509844
1345,0.64509844
1346,0.205428
1347,0.491832731
1348,0.491832731
1349,0.491832731
1350,0.491832731
1351,0.491832731
1352,0.491832731
1353,0.491832731
1354,0.491832731
1355,0.491832731
1356,0.491832731
1357,0.491832731
1358,0.491832731
1359,0.491832731
1360,0.491832731
1361,0.491832731
1362,0.491832731
1363,0.390286795
1364,0.390286795
1365,0.390286795
1366,0.390286795
1367,0.390286795
1368,0.390286795
1369,0.390286795
1370,0.390286795
1371,0.741408603
1372,0.741408603
1373,0.741408603
1374,0.509702572
1375,0.509702572
1376,0.509702572
1377,0.509702572
1378,0.205428
1379,0.321719432
1380,0.321719432
1381,0.148977009
1382,0.274501605
1383,0.128750371
1384,0.216180994
1385,0.30192604
1386,0.30192604
1387,0.30192604
1388,0.035562775
1389,0.035562775
1390,0.035562775
1391,0.035562775
1392,0.148474937
1393,0.148474937
1394,0.444999343
1395,0.444999343
1396,0.430817554
1397,0.72848106
1398,0.72848106
1399,0.72848106
1400,0.72848106
1401,0.72848106
1402,0.72848106
1403,0.375224792
1404,0.37873035
1405,0.588011022
1406,0.588011022
1407,0.217582698
1408,0.235870735
1409,0.288581319
1410,0.43487806
1411,0.378325277
1412,0.378325277
1413,0.605622828
1414,0.605622828
1415,0.202822791
1416,0.55340218
1417,0.55340218
1418,0.55340218
1419,0.55340218
1420,0.55340218
1421,0.55340218
1422,0.55340218
1423,0.55340218
1424,0.55340218
1425,0.55340218
1426,0.55340218
1427,0.55340218
1428,0.55340218
1429,0.412427482
1430,0.412427482
1431,0.412427482
1432,0.480939672
1433,0.480939672
1434,0.412427482
1435,0.412427482
1436,0.412427482
1437,0.480939672
1438,0.480939672
1439,0.480939672
1440,0.412427482
1441,0.412427482
1442,0.412427482
1443,0.496466445
1444,0.496466445
1445,0.290834086
1446,0.290834086
1447,0.72848106
1448,0.72848106
1449,0.72848106
1450,0.72848106
1451,0.72848106
1452,0.572079245
1453,0.572079245
1454,0.572079245
1455,0.572079245
1456,0.375224792
1457,0.64509844
1458,0.64509844
1459,0.64509844
1460,1.08988987
1461,1.08988987
1462,0.288581319
1463,0.378325277
1464,0.378325277
1465,0.378325277
1466,0.378325277
1467,0.717021703
1468,0.717021703
1469,0.375224792
1470,0.375224792
1471,0.375224792
1472,0.148474937
1473,0.148474937
1474,0.148474937
1475,0.148474937
1476,0.148474937
1477,0.148474937
1478,0.148474937
1479,0.216090938
1480,0.216090938
1481,0.179041383
1482,0.179041383
1483,0.179041383
1484,0.179041383
1485,0.179041383
1486,0.669008646
1487,0.669008646
1488,0.669008646
1489,0.377349943
1490,0.55340218
1491,0.55340218
1492,0.55340218
1493,0.55340218
1494,0.55340218
1495,0.55340218
1496,0.55340218
1497,0.55340218
1498,0.55340218
1499,0.55340218
1500,0.55340218
1501,0.55340218
1502,0.55340218
1503,0.55340218
1504,1.127651346
1505,1.127651346
1506,1.127651346
1507,1.127651346
1508,1.127651346
1509,1.127651346
1510,1.127651346
1511,1.127651346
1512,1.127651346
1513,1.127651346
1514,1.127651346
1515,1.127651346
1516,1.127651346
1517,0.234320531
1518,0.377349943
1519,0.377349943
1520,0.377349943
1521,0.043199743
1522,0.217934612
1523,0.217934612
1524,0.148474937
1525,0.148474937
1526,0.64509844
1527,0.404304763
1528,0.626870287
1529,0.626870287
1530,0.626870287
1531,0.626870287
1532,0.626870287
1533,0.626870287
1534,0.626870287
1535,0.626870287
1536,0.626870287
1537,0.491832731
1538,0.491832731
1539,0.121864025
1540,0.121864025
1541,0.300164577
1542,0.044901646
1543,0.044901646
1544,0.044901646
1545,0.044901646
1546,0.044901646
1547,0.044901646
1548,0.044901646
1549,0.044901646
1550,0.044901646
1551,0.044901646
1552,0.130728526
1553,0.130728526
1554,0.130728526
1555,0.446494317
1556,0.300164577
1557,0.444378368
1558,0.64509844
1559,0.64509844
1560,0.64509844
1561,0.130728526
1562,0.130728526
1563,0.130728526
1564,0.130728526
1565,0.130728526
1566,0.130728526
1567,0.43487806
1568,0.43487806
1569,0.320355775
1570,0.320355775
1571,0.320355775
1572,0.320355775
1573,0.320355775
1574,0.320355775
1575,0.320355775
1576,0.320355775
1577,0.320355775
1578,0.320355775
1579,0.320355775
1580,0.320355775
1581,0.64509844
1582,0.378325277
1583,0.378325277
1584,0.367811934
1585,0.367811934
1586,0.367811934
1587,0.323373883
1588,0.323373883
1589,0.323373883
1590,0.323373883
1591,0.323373883
1592,0.323373883
1593,0.323373883
1594,0.323373883
1595,0.408363063
1596,0.408363063
1597,0.408363063
1598,0.443203895
1599,0.350804458
1600,0.350804458
1601,0.365948289
1602,0.395845381
1603,0.191841753
1604,0.191841753
1605,0.094794009
1606,0.094794009
1607,0.444378368
1608,0.444378368
1609,0.572079245
1610,0.320355775
1611,0.320355775
1612,0.320355775
1613,0.191841753
1614,0.350804458
1615,0.431124273
1616,0.431124273
1617,0.193414841
1618,0.193414841
1619,0.55340218
1620,0.55340218
1621,0.55340218
1622,0.55340218
1623,0.55340218
1624,0.55340218
1625,0.298095485
1626,0.274501605
1627,0.278668706
1628,0.278668706
1629,0.278668706
1630,0.121321292
1631,0.121321292
1632,0.121321292
1633,0.097783535
1634,0.684003272
1635,0.684003272
1636,0.298095485
1637,0.298095485
1638,0.298095485
1639,0.274501605
1640,0.274501605
1641,0.274501605
1642,0.573626777
1643,0.573626777
1644,0.573626777
1645,0.573626777
1646,0.573626777
1647,0.573626777
1648,0.573626777
1649,0.573626777
1650,0.573626777
1651,0.573626777
1652,0.573626777
1653,0.573626777
1654,0.573626777
1655,0.573626777
1656,0.573626777
1657,0.443203895
1658,0.583416575
1659,0.583416575
1660,0.536011427
1661,0.094794009
1662,0.227368474
1663,0.473356943
1664,0.37873035
1665,0.713141678
